Line_Number,Dominant_Topic_Number,Percentage_Contribution,Keywords_In_Dominant_Topic,Sentences
1790,0,15.97 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",In most cases there are.
569,0,16.93 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",And should not be limited to an exam or treatment but their prescriptions as well
1156,0,18.85 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","Maybe the minimum GPA is a 2.5 and it would be the most basic healthcare or for a minimum cost of, say, $10. Then, GPA's higher than a 3.0 receive a free screening, reduced costs on tests, medication, etc."
572,0,18.57 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",Pharmacies should notify the patient before using an alternative to their prescription. ie using a generic instead of the original
1158,0,17.19 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",Maybe an assessment for mental instability to ensure that there isn't a possibility of becoming addicted to a certain drug due to certain tendencies.
1793,0,20.61 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","That's what the current healthcare bill will do. Since its so expensive,which its not , most hospitals will have to reduce their prices because the government is stepping in. The prices are overly overpriced and should not be, the cost of chemo in other developed countries, is much lower than here in the US."
580,0,21.2 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",This would mean there is better rotation programs and more understanding of human ability. A nurse who has 5 patients or more at once is only one person trying to assist one doctor who may be seeing 15 patients at that time.
1640,0,19.49 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","the reason they don't have a wide range is to get money they are people to just like us they need the money to survive. I get what your saying but that's a lot to put on a doctor to know about the sink an know about the organs, and the eyes. Their only a few doctors left that probably do  have a wide range and because of that they are not affordable for everybody."
533,0,18.44 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","Much like alcohol, prohibit it during certain times of the week/day."
1145,0,21.2 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",Pharmaceutical companies should pay a tax each time they output new medicine to reduce the over prescribing of medicine and high medicine cost.
1144,0,19.95 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce",They should require someone to take a drug test (testing for illegal drugs) to determine whether or not someone is able to receive free/reduced healthcare. Because if they are doing drugs then they don't have good health and obviously don't care if they have good health.
383,0,17.83 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","pharmaceuticals should be made more affordable, many people go to the doctor and know what is wrong with them, but sometimes, the required pharmaceuticals are out of their price range."
1767,0,28.85 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","there are certain pharmaceuticals in which are given at high prices when a person's medical condition is pretty bad, such as medications for patients that are diagnosed with cancer. Prices range in the hundreds and only last for a couple of weeks up torwards a month. Its things like these that aught to be checked with, because whats the point of patients taking kemo-therapy if due to the high prices of the medication that they are suppose to take are unable to actually take them?"
1768,0,23.3 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","i can understand why hospitals tend to give a person a high amount in their bill. Alot of machines and medications are given so as to keep that person alive, but if only there were a way in which that amount could be reduced."
1769,0,18.64 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","yes this is true, nurses tend to have years of knowledge and prep for this kind of work"
510,0,17.0 %,"doctor, patient, cost, drug, medicine, person, medication, nurse, technology, reduce","more portion controlled containers. if there isn't a lot more than what you're supposed to have there, then less people will be coerced into eating more than a serving"
