Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
519,0,"require brain scans and other mental health indicators after a certain age, just like colon checks and women's health checks","patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
576,0,"Hospitals should be required by a federal law program to have up to date check in, check out, and on going care technology.","patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
1447,0,"There should also be a designated time as to how much time a doctor should spend in the room with the person in need, so the person in need wont feel like the doctor is rushing out of the room. That way they can actually ask the doctor all the information they want to know.","patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
577,0,There should be better identification programs in place there is the ability to differentiate between adult twin medical records.,"patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
1449,0,"Waiting lists seem to be a problem as well, therefore, we should also try to expand hospitals, or at least create more.","patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
1450,0,Drug companies should have to account for how much is spent on R&D vs how much is spent on marketing to justify the cost of any drug.,"patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
578,0,people should have better access to their own medical records.,"patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
580,0,This would mean there is better rotation programs and more understanding of human ability. A nurse who has 5 patients or more at once is only one person trying to assist one doctor who may be seeing 15 patients at that time.,"patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
1455,0,The money spent on marketing healtcare options and prescription drugs should be redirected in the system,"patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
1434,0,"I find it quite mind boggling to know that some people are selling generic brands of different medicines for example a type of medicine for cancer and shipping it to America being that, a women in china was labeled a fraud for smuggling drugs such as a drug for cancer and she has a lab in America and the medicine is made there and placed on shelves in the pharmacy's which is really sad so people really need to be careful with dealing with medicine now days getting the actual brand is more on the save side but as stated previously, you really have to pay careful attention now days because drugs that are smuggled in to America look like the exact pill quite scary but very informational to know the difference and be aware of the difference types of medicines to take for different reasons.","patient, time, hospital, problem, drug, medicine, person, technology, give, wait"
