Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
103,2,"there is a definite need for more doctors, i believe this is a problem because a lot of dedicated doctors took a heavy loan and spend a long time paying off their dept that it is not encouraging for high school students to even consider that path, its just too much dept and too long","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
101,2,"I agree, but we need to be cautious about how many systems we adopt because eventually we might burn out and people won't be happy if we continue to constantly change our system...?","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
96,2,"This isn't really fair, and most doctors aren't able to run practice independently without governmental assistance. What if the doctors were more in charge of their own practice and were able to work out payment plans and negotiate without governmental interference. A good majority of the decisions doctors make are influenced by insurance companies and the government.","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
1055,2,"I think that if more responsibly, such as diagnosis, were given to nurses or even a new created position and were given the proper education it would cut back on long emergency room visits and time for everyone.","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
91,2,"i dont think that when you insurance that you are paying for services that you wont use.  just like car insur. you buy it because if ever you need it, it will be there.  you are paying for reassurance/stability/future help; not for something you wont need or ever use.  same with healthcare and insurance.  every should PAY SOMETHING just to be prepared.  make a separate item/deduction/tax on our paychecks so that we pay a little more to be safe.  and for people who can't afford to pay/dont work because sick/old/disabled, then either put into place more restrictions/people to monitor EFFECTIVELY there status for not working by way of sick/old/disabled to make sure that if anything changes, i.e. they become able-bodied, then the get to work to help out the others/pay it forward..","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
1912,2,A lot of the government's money is also being drained when it come to inconsistency in medical practices or laws in different states.,"doctor, patient, money, hospital, pay, time, not, nurse, company, make"
1059,2,"True, but then nurses would have to get paid more for their jobs and maybe there would be no point of having doctors anymore.","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
1918,2,"additionally, have better direct routes and traffic flow to hospitals.","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
1155,2,"And if they aren't spending their money right, their benefits should be minimized or taken away until they can learn how to spend their money.","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
1154,2,Or they could get bonus checks that contain all of the money they saved by being healthy to show that staying healthy pays off.,"doctor, patient, money, hospital, pay, time, not, nurse, company, make"
74,2,"In a touchy subject, healthcare has become too political. It's main focus should be the well being of sick, disabled and retired people. But now it's revolved around budget cuts, and as long as money is flowing around it doesn't matter if a veteran is lying on his deathbed because he doesn't have insurance to help him.","doctor, patient, money, hospital, pay, time, not, nurse, company, make"
