Line_Number,Dominant_Topic_Number,Sentences,Keywords_In_Dominant_Topic
869,0,"it is amazing how there are simple cures for many illnesses, things that can be found in our homes, not in a pharmacy, can help us eliminate an illness.  modern medicines just mask the symptoms, the illness doesn't really go away.","doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
862,0,"more services for the elderly like ""meals on wheels"" when individuals come to the elderly home, give them their meal, and check on them","doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
861,0,"That would be great, it would be a win-win situation for the students because they get to practice and build more confidence in what they're doing, and the patients can benefit from receiving a service at a much lower cost than what is normally paid.","doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
870,0,"a lot of people lose sight of what the true goal (supposedly) of the medical field is, which is to help people.  all they think about is the yearly salary that they are going to make, the things that they are going to buy with that money, the prestige that comes with having a title such as Dr., etc. but when it comes time to work with the patients they may not even put a good effort to help them and this can lead to the patients suffering the consequences for their negligence.","doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
1517,0,I think that pharmaceutical companies should allow more drugs that can cure diseases to go under clinical trials than worrying about the fact that cures do not make money.,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
872,0,doctors should spend more time with their patients. they usually see them for only a few minutes every day. I feel like some doctors only want to get their job done and do not care enough for their patients,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
855,0,"nor a helicopter, you can't help that you're in critical condition","doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
874,0,hand sanitizer dispensers available everywhere so the public can have easy access to them.,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
1521,0,Vaccinations should be more readily available to the public.,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
845,0,"doctors and nurses need to have a passion for their work/job, some are just there for the money","doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
841,0,only do procedures that are necessary,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
1531,0,The society should get more informed of current sicknesses in their districts.,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
1505,0,The inconvenience and expense have an impact on ppl waiting sometimes longer than necessary.  A triage system like used in emergency rooms might help when making appts for a gp.  Maybe having a nurse practioner see more of the less severe cases at a reduced rate.  Many facilities already use a nurse practioner for screening but i don't know if pt are aware or if there is much of a discount,"doctor, patient, system, good, people, nurse, reduce, disease, visit, work"
